dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1808-06-01,15.584,1.756,Århus,Denmark,57.05N,10.33E
1808-07-01,18.684,1.8780000000000001,Århus,Denmark,57.05N,10.33E
1808-08-01,17.910999999999994,2.208,Århus,Denmark,57.05N,10.33E
1808-09-01,13.914000000000001,4.458,Århus,Denmark,57.05N,10.33E
1808-10-01,7.734,1.895,Århus,Denmark,57.05N,10.33E
1808-11-01,2.628,2.674,Århus,Denmark,57.05N,10.33E
1808-12-01,-2.542,2.41,Århus,Denmark,57.05N,10.33E
1809-01-01,-5.432,5.577999999999999,Århus,Denmark,57.05N,10.33E
1809-02-01,-0.312,4.026,Århus,Denmark,57.05N,10.33E
1809-03-01,0.627,4.114,Århus,Denmark,57.05N,10.33E
1809-04-01,2.4330000000000003,5.596,Århus,Denmark,57.05N,10.33E
1809-05-01,12.527,3.478,Århus,Denmark,57.05N,10.33E
1809-06-01,14.435,1.956,Århus,Denmark,57.05N,10.33E
1809-07-01,16.552,1.827,Århus,Denmark,57.05N,10.33E
1809-08-01,17.215,1.365,Århus,Denmark,57.05N,10.33E
1809-09-01,13.307,2.8680000000000003,Århus,Denmark,57.05N,10.33E
1809-10-01,7.853,5.9670000000000005,Århus,Denmark,57.05N,10.33E
1809-11-01,2.817,3.997,Århus,Denmark,57.05N,10.33E
1809-12-01,2.759,5.171,Århus,Denmark,57.05N,10.33E
1810-01-01,-0.613,6.796,Århus,Denmark,57.05N,10.33E
1810-02-01,-0.956,5.439,Århus,Denmark,57.05N,10.33E
1810-03-01,0.21,3.27,Århus,Denmark,57.05N,10.33E
1810-04-01,4.285,4.832,Århus,Denmark,57.05N,10.33E
1810-05-01,8.325,3.668,Århus,Denmark,57.05N,10.33E
1810-06-01,14.205,4.445,Århus,Denmark,57.05N,10.33E
1810-07-01,17.075000000000006,4.216,Århus,Denmark,57.05N,10.33E
1810-08-01,16.441,3.045,Århus,Denmark,57.05N,10.33E
1810-09-01,14.113,1.992,Århus,Denmark,57.05N,10.33E
1810-10-01,7.431,5.575,Århus,Denmark,57.05N,10.33E
1810-11-01,3.177,3.612,Århus,Denmark,57.05N,10.33E
1810-12-01,0.6739999999999999,4.277,Århus,Denmark,57.05N,10.33E
1811-01-01,-2.4090000000000003,3.532,Århus,Denmark,57.05N,10.33E
1811-02-01,-0.127,5.954,Århus,Denmark,57.05N,10.33E
1811-03-01,4.2330000000000005,3.022,Århus,Denmark,57.05N,10.33E
1811-04-01,5.324,1.695,Århus,Denmark,57.05N,10.33E
1811-05-01,13.692,4.362,Århus,Denmark,57.05N,10.33E
1811-06-01,17.054000000000002,4.298,Århus,Denmark,57.05N,10.33E
1811-07-01,18.549,3.6510000000000002,Århus,Denmark,57.05N,10.33E
1811-08-01,16.247,5.018,Århus,Denmark,57.05N,10.33E
1811-09-01,12.982999999999999,3.319,Århus,Denmark,57.05N,10.33E
1811-10-01,9.521,5.939,Århus,Denmark,57.05N,10.33E
1811-11-01,4.788,6.256,Århus,Denmark,57.05N,10.33E
1811-12-01,1.745,3.035,Århus,Denmark,57.05N,10.33E
1812-01-01,-1.16,3.4,Århus,Denmark,57.05N,10.33E
1812-02-01,0.7809999999999999,1.308,Århus,Denmark,57.05N,10.33E
1812-03-01,-0.742,3.491,Århus,Denmark,57.05N,10.33E
1812-04-01,1.941,3.094,Århus,Denmark,57.05N,10.33E
1812-05-01,9.548,3.142,Århus,Denmark,57.05N,10.33E
1812-06-01,14.411,1.335,Århus,Denmark,57.05N,10.33E
1812-07-01,14.490000000000002,2.1959999999999997,Århus,Denmark,57.05N,10.33E
1812-08-01,15.966,5.735,Århus,Denmark,57.05N,10.33E
1812-09-01,11.513,1.047,Århus,Denmark,57.05N,10.33E
1812-10-01,9.639,4.322,Århus,Denmark,57.05N,10.33E
1812-11-01,2.016,3.8930000000000002,Århus,Denmark,57.05N,10.33E
1812-12-01,-3.532,4.444,Århus,Denmark,57.05N,10.33E
1813-01-01,-0.909,5.37,Århus,Denmark,57.05N,10.33E
1813-02-01,2.74,2.0909999999999997,Århus,Denmark,57.05N,10.33E
1813-03-01,3.013,9.197000000000001,Århus,Denmark,57.05N,10.33E
1813-04-01,6.329,1.2770000000000001,Århus,Denmark,57.05N,10.33E
1813-05-01,10.450999999999999,7.192,Århus,Denmark,57.05N,10.33E
1813-06-01,14.319,3.72,Århus,Denmark,57.05N,10.33E
1813-07-01,17.332,2.25,Århus,Denmark,57.05N,10.33E
1813-08-01,15.621,1.32,Århus,Denmark,57.05N,10.33E
1813-09-01,12.87,2.1069999999999998,Århus,Denmark,57.05N,10.33E
1813-10-01,5.858,1.496,Århus,Denmark,57.05N,10.33E
1813-11-01,3.565,2.2680000000000002,Århus,Denmark,57.05N,10.33E
1813-12-01,1.318,2.489,Århus,Denmark,57.05N,10.33E
1814-01-01,-6.369,4.66,Århus,Denmark,57.05N,10.33E
1814-02-01,-4.907,2.069,Århus,Denmark,57.05N,10.33E
1814-03-01,-0.8340000000000001,3.025,Århus,Denmark,57.05N,10.33E
1814-04-01,7.164,1.821,Århus,Denmark,57.05N,10.33E
1814-05-01,8.357000000000001,2.022,Århus,Denmark,57.05N,10.33E
1814-06-01,13.16,1.724,Århus,Denmark,57.05N,10.33E
1814-07-01,17.965,3.835,Århus,Denmark,57.05N,10.33E
1814-08-01,15.882,1.6219999999999999,Århus,Denmark,57.05N,10.33E
1814-09-01,12.047,2.032,Århus,Denmark,57.05N,10.33E
1814-10-01,7.277,4.785,Århus,Denmark,57.05N,10.33E
1814-11-01,4.41,7.334,Århus,Denmark,57.05N,10.33E
1814-12-01,1.2209999999999999,8.691,Århus,Denmark,57.05N,10.33E
1815-01-01,-2.496,2.5660000000000003,Århus,Denmark,57.05N,10.33E
1815-02-01,1.4300000000000002,7.391,Århus,Denmark,57.05N,10.33E
1815-03-01,3.2880000000000003,5.145,Århus,Denmark,57.05N,10.33E
1815-04-01,6.434,2.5989999999999998,Århus,Denmark,57.05N,10.33E
1815-05-01,11.298,3.725,Århus,Denmark,57.05N,10.33E
1815-06-01,14.489,3.3289999999999997,Århus,Denmark,57.05N,10.33E
1815-07-01,15.003000000000002,2.987,Århus,Denmark,57.05N,10.33E
1815-08-01,15.922999999999998,2.238,Århus,Denmark,57.05N,10.33E
1815-09-01,12.071,1.421,Århus,Denmark,57.05N,10.33E
1815-10-01,8.708,4.496,Århus,Denmark,57.05N,10.33E
1815-11-01,3.216,2.825,Århus,Denmark,57.05N,10.33E
1815-12-01,-0.7970000000000002,2.93,Århus,Denmark,57.05N,10.33E
1816-01-01,-0.16100000000000006,5.335,Århus,Denmark,57.05N,10.33E
1816-02-01,-2.509,2.4819999999999998,Århus,Denmark,57.05N,10.33E
1816-03-01,0.248,3.02,Århus,Denmark,57.05N,10.33E
1816-04-01,5.07,5.4510000000000005,Århus,Denmark,57.05N,10.33E
1816-05-01,8.707,2.872,Århus,Denmark,57.05N,10.33E
1816-06-01,14.167000000000002,2.2769999999999997,Århus,Denmark,57.05N,10.33E
1816-07-01,16.565,2.6889999999999996,Århus,Denmark,57.05N,10.33E
1816-08-01,14.38,0.868,Århus,Denmark,57.05N,10.33E
1816-09-01,12.071,1.22,Århus,Denmark,57.05N,10.33E
1816-10-01,7.042000000000001,7.8,Århus,Denmark,57.05N,10.33E
1816-11-01,2.477,8.475,Århus,Denmark,57.05N,10.33E
1816-12-01,0.983,2.434,Århus,Denmark,57.05N,10.33E
1817-01-01,2.748,5.585,Århus,Denmark,57.05N,10.33E
1817-02-01,3.077,3.117,Århus,Denmark,57.05N,10.33E
1817-03-01,1.6540000000000001,3.147,Århus,Denmark,57.05N,10.33E
1817-04-01,4.272,2.202,Århus,Denmark,57.05N,10.33E
1817-05-01,10.857,3.279,Århus,Denmark,57.05N,10.33E
1817-06-01,14.869000000000002,2.392,Århus,Denmark,57.05N,10.33E
1817-07-01,15.763000000000002,1.801,Århus,Denmark,57.05N,10.33E
1817-08-01,14.973,2.79,Århus,Denmark,57.05N,10.33E
1817-09-01,13.985,3.1660000000000004,Århus,Denmark,57.05N,10.33E
1817-10-01,5.205,4.138,Århus,Denmark,57.05N,10.33E
1817-11-01,5.306,2.748,Århus,Denmark,57.05N,10.33E
1817-12-01,-2.28,2.997,Århus,Denmark,57.05N,10.33E
1818-01-01,0.4789999999999999,4.455,Århus,Denmark,57.05N,10.33E
1818-02-01,0.358,2.217,Århus,Denmark,57.05N,10.33E
1818-03-01,2.485,2.283,Århus,Denmark,57.05N,10.33E
1818-04-01,3.688,7.586,Århus,Denmark,57.05N,10.33E
1818-05-01,10.675,4.32,Århus,Denmark,57.05N,10.33E
1818-06-01,15.919,4.9510000000000005,Århus,Denmark,57.05N,10.33E
1818-07-01,18.397,3.998,Århus,Denmark,57.05N,10.33E
1818-08-01,15.098999999999998,1.29,Århus,Denmark,57.05N,10.33E
1818-09-01,13.388,3.03,Århus,Denmark,57.05N,10.33E
1818-10-01,8.948,3.408,Århus,Denmark,57.05N,10.33E
1818-11-01,5.196000000000001,6.386,Århus,Denmark,57.05N,10.33E
1818-12-01,1.896,2.444,Århus,Denmark,57.05N,10.33E
1819-01-01,2.3800000000000003,3.491,Århus,Denmark,57.05N,10.33E
1819-02-01,0.8590000000000001,3.9619999999999997,Århus,Denmark,57.05N,10.33E
1819-03-01,2.397,8.171,Århus,Denmark,57.05N,10.33E
1819-04-01,6.396,1.7169999999999999,Århus,Denmark,57.05N,10.33E
1819-05-01,11.834000000000001,2.006,Århus,Denmark,57.05N,10.33E
1819-06-01,16.359,2.227,Århus,Denmark,57.05N,10.33E
1819-07-01,18.725,1.5930000000000002,Århus,Denmark,57.05N,10.33E
1819-08-01,19.225,1.94,Århus,Denmark,57.05N,10.33E
1819-09-01,14.181,1.425,Århus,Denmark,57.05N,10.33E
1819-10-01,6.65,1.754,Århus,Denmark,57.05N,10.33E
1819-11-01,1.247,2.861,Århus,Denmark,57.05N,10.33E
1819-12-01,-1.969,3.198,Århus,Denmark,57.05N,10.33E
1820-01-01,-4.663,8.846,Århus,Denmark,57.05N,10.33E
1820-02-01,0.574,4.194,Århus,Denmark,57.05N,10.33E
1820-03-01,0.6889999999999998,3.049,Århus,Denmark,57.05N,10.33E
1820-04-01,6.789,1.4669999999999999,Århus,Denmark,57.05N,10.33E
1820-05-01,11.463,2.597,Århus,Denmark,57.05N,10.33E
1820-06-01,13.793,1.495,Århus,Denmark,57.05N,10.33E
1820-07-01,16.512999999999998,3.72,Århus,Denmark,57.05N,10.33E
1820-08-01,15.882,3.321,Århus,Denmark,57.05N,10.33E
1820-09-01,12.116,2.174,Århus,Denmark,57.05N,10.33E
1820-10-01,7.528,1.002,Århus,Denmark,57.05N,10.33E
1820-11-01,2.63,1.272,Århus,Denmark,57.05N,10.33E
1820-12-01,-1.7560000000000002,2.077,Århus,Denmark,57.05N,10.33E
1821-01-01,-1.841,3.82,Århus,Denmark,57.05N,10.33E
1821-02-01,-0.662,5.3020000000000005,Århus,Denmark,57.05N,10.33E
1821-03-01,0.855,1.952,Århus,Denmark,57.05N,10.33E
1821-04-01,7.8660000000000005,2.801,Århus,Denmark,57.05N,10.33E
1821-05-01,10.157,2.289,Århus,Denmark,57.05N,10.33E
1821-06-01,12.962,3.1,Århus,Denmark,57.05N,10.33E
1821-07-01,14.711000000000002,2.92,Århus,Denmark,57.05N,10.33E
1821-08-01,15.044999999999998,1.5719999999999998,Århus,Denmark,57.05N,10.33E
1821-09-01,13.944,1.515,Århus,Denmark,57.05N,10.33E
1821-10-01,10.048,0.644,Århus,Denmark,57.05N,10.33E
1821-11-01,5.4369999999999985,2.779,Århus,Denmark,57.05N,10.33E
1821-12-01,4.072,1.834,Århus,Denmark,57.05N,10.33E
1822-01-01,1.2690000000000001,3.6239999999999997,Århus,Denmark,57.05N,10.33E
1822-02-01,3.937,2.464,Århus,Denmark,57.05N,10.33E
1822-03-01,5.18,2.246,Århus,Denmark,57.05N,10.33E
1822-04-01,7.7170000000000005,1.746,Århus,Denmark,57.05N,10.33E
1822-05-01,12.588,1.821,Århus,Denmark,57.05N,10.33E
1822-06-01,15.686,1.9469999999999998,Århus,Denmark,57.05N,10.33E
1822-07-01,16.944000000000006,1.311,Århus,Denmark,57.05N,10.33E
1822-08-01,16.438,3.134,Århus,Denmark,57.05N,10.33E
1822-09-01,12.135,2.364,Århus,Denmark,57.05N,10.33E
1822-10-01,9.349,0.7070000000000001,Århus,Denmark,57.05N,10.33E
1822-11-01,6.712000000000001,1.6669999999999998,Århus,Denmark,57.05N,10.33E
1822-12-01,0.565,2.7460000000000004,Århus,Denmark,57.05N,10.33E
1823-01-01,-5.989,2.775,Århus,Denmark,57.05N,10.33E
1823-02-01,-2.06,2.938,Århus,Denmark,57.05N,10.33E
1823-03-01,1.957,2.084,Århus,Denmark,57.05N,10.33E
1823-04-01,4.831,3.062,Århus,Denmark,57.05N,10.33E
1823-05-01,10.934,1.455,Århus,Denmark,57.05N,10.33E
1823-06-01,14.729,3.077,Århus,Denmark,57.05N,10.33E
1823-07-01,15.501,1.3840000000000001,Århus,Denmark,57.05N,10.33E
1823-08-01,16.759,2.12,Århus,Denmark,57.05N,10.33E
1823-09-01,12.512,1.569,Århus,Denmark,57.05N,10.33E
1823-10-01,9.417,2.19,Århus,Denmark,57.05N,10.33E
1823-11-01,5.285,3.905,Århus,Denmark,57.05N,10.33E
1823-12-01,2.79,1.131,Århus,Denmark,57.05N,10.33E
1824-01-01,2.835,0.9390000000000001,Århus,Denmark,57.05N,10.33E
1824-02-01,1.893,3.048,Århus,Denmark,57.05N,10.33E
1824-03-01,1.82,1.69,Århus,Denmark,57.05N,10.33E
1824-04-01,6.297999999999999,2.461,Århus,Denmark,57.05N,10.33E
1824-05-01,10.503,1.9909999999999999,Århus,Denmark,57.05N,10.33E
1824-06-01,15.35,4.038,Århus,Denmark,57.05N,10.33E
1824-07-01,16.137999999999998,4.68,Århus,Denmark,57.05N,10.33E
1824-08-01,16.025,2.6060000000000003,Århus,Denmark,57.05N,10.33E
1824-09-01,14.682,2.336,Århus,Denmark,57.05N,10.33E
1824-10-01,7.901,1.636,Århus,Denmark,57.05N,10.33E
1824-11-01,4.22,2.2840000000000003,Århus,Denmark,57.05N,10.33E
1824-12-01,2.525,3.748,Århus,Denmark,57.05N,10.33E
1825-01-01,2.625,3.64,Århus,Denmark,57.05N,10.33E
1825-02-01,0.6330000000000001,2.035,Århus,Denmark,57.05N,10.33E
1825-03-01,1.2319999999999998,2.549,Århus,Denmark,57.05N,10.33E
1825-04-01,6.6160000000000005,3.097,Århus,Denmark,57.05N,10.33E
1825-05-01,11.3,0.977,Århus,Denmark,57.05N,10.33E
1825-06-01,14.699000000000002,0.618,Århus,Denmark,57.05N,10.33E
1825-07-01,16.880000000000006,3.3089999999999997,Århus,Denmark,57.05N,10.33E
1825-08-01,16.282,3.255,Århus,Denmark,57.05N,10.33E
1825-09-01,13.443,2.506,Århus,Denmark,57.05N,10.33E
1825-10-01,8.863,2.185,Århus,Denmark,57.05N,10.33E
1825-11-01,4.053999999999999,2.48,Århus,Denmark,57.05N,10.33E
1825-12-01,3.0660000000000003,1.214,Århus,Denmark,57.05N,10.33E
1826-01-01,-3.069,0.9009999999999999,Århus,Denmark,57.05N,10.33E
1826-02-01,2.8110000000000004,2.3280000000000003,Århus,Denmark,57.05N,10.33E
1826-03-01,3.198,1.8090000000000002,Århus,Denmark,57.05N,10.33E
1826-04-01,6.08,3.555,Århus,Denmark,57.05N,10.33E
1826-05-01,11.73,1.9340000000000002,Århus,Denmark,57.05N,10.33E
1826-06-01,16.962,2.7889999999999997,Århus,Denmark,57.05N,10.33E
1826-07-01,19.555999999999997,2.198,Århus,Denmark,57.05N,10.33E
1826-08-01,18.07,2.9189999999999996,Århus,Denmark,57.05N,10.33E
1826-09-01,12.91,3.07,Århus,Denmark,57.05N,10.33E
1826-10-01,9.384,2.823,Århus,Denmark,57.05N,10.33E
1826-11-01,3.592,0.868,Århus,Denmark,57.05N,10.33E
1826-12-01,3.0580000000000003,2.892,Århus,Denmark,57.05N,10.33E
1827-01-01,-1.8519999999999999,3.072,Århus,Denmark,57.05N,10.33E
1827-02-01,-4.5969999999999995,1.268,Århus,Denmark,57.05N,10.33E
1827-03-01,1.5799999999999998,2.198,Århus,Denmark,57.05N,10.33E
1827-04-01,7.164,4.337,Århus,Denmark,57.05N,10.33E
1827-05-01,12.169,3.2969999999999997,Århus,Denmark,57.05N,10.33E
1827-06-01,16.000999999999998,2.4,Århus,Denmark,57.05N,10.33E
1827-07-01,16.102999999999998,1.726,Århus,Denmark,57.05N,10.33E
1827-08-01,15.307999999999998,2.145,Århus,Denmark,57.05N,10.33E
1827-09-01,13.925999999999998,1.242,Århus,Denmark,57.05N,10.33E
1827-10-01,8.834999999999997,0.8759999999999999,Århus,Denmark,57.05N,10.33E
1827-11-01,2.011,1.3519999999999999,Århus,Denmark,57.05N,10.33E
1827-12-01,4.011,4.444,Århus,Denmark,57.05N,10.33E
1828-01-01,-1.284,2.8760000000000003,Århus,Denmark,57.05N,10.33E
1828-02-01,-1.544,2.955,Århus,Denmark,57.05N,10.33E
1828-03-01,2.404,2.515,Århus,Denmark,57.05N,10.33E
1828-04-01,5.422999999999999,2.778,Århus,Denmark,57.05N,10.33E
1828-05-01,11.415999999999999,3.4,Århus,Denmark,57.05N,10.33E
1828-06-01,16.104,3.14,Århus,Denmark,57.05N,10.33E
1828-07-01,18.180999999999997,1.8130000000000002,Århus,Denmark,57.05N,10.33E
1828-08-01,16.099999999999998,2.5180000000000002,Århus,Denmark,57.05N,10.33E
1828-09-01,12.944,1.1320000000000001,Århus,Denmark,57.05N,10.33E
1828-10-01,8.452,1.675,Århus,Denmark,57.05N,10.33E
1828-11-01,4.3580000000000005,2.041,Århus,Denmark,57.05N,10.33E
1828-12-01,1.506,3.0839999999999996,Århus,Denmark,57.05N,10.33E
1829-01-01,-2.991,2.897,Århus,Denmark,57.05N,10.33E
1829-02-01,-4.149,3.63,Århus,Denmark,57.05N,10.33E
1829-03-01,-0.4750000000000001,1.579,Århus,Denmark,57.05N,10.33E
1829-04-01,3.887,1.9469999999999998,Århus,Denmark,57.05N,10.33E
1829-05-01,10.885,4.372,Århus,Denmark,57.05N,10.33E
1829-06-01,15.720999999999998,3.185,Århus,Denmark,57.05N,10.33E
1829-07-01,16.451,1.7180000000000002,Århus,Denmark,57.05N,10.33E
1829-08-01,14.983,1.9780000000000002,Århus,Denmark,57.05N,10.33E
1829-09-01,12.13,2.276,Århus,Denmark,57.05N,10.33E
1829-10-01,6.681,2.25,Århus,Denmark,57.05N,10.33E
1829-11-01,0.4119999999999999,3.528,Århus,Denmark,57.05N,10.33E
1829-12-01,-3.751,6.234,Århus,Denmark,57.05N,10.33E
1830-01-01,-3.7910000000000004,4.082,Århus,Denmark,57.05N,10.33E
1830-02-01,-3.842,1.45,Århus,Denmark,57.05N,10.33E
1830-03-01,2.891,1.412,Århus,Denmark,57.05N,10.33E
1830-04-01,6.667000000000001,1.631,Århus,Denmark,57.05N,10.33E
1830-05-01,10.673,1.305,Århus,Denmark,57.05N,10.33E
1830-06-01,13.905999999999999,3.679,Århus,Denmark,57.05N,10.33E
1830-07-01,17.026,2.376,Århus,Denmark,57.05N,10.33E
1830-08-01,14.896999999999998,2.748,Århus,Denmark,57.05N,10.33E
1830-09-01,12.116,3.1010000000000004,Århus,Denmark,57.05N,10.33E
1830-10-01,8.363,3.772,Århus,Denmark,57.05N,10.33E
1830-11-01,5.425,2.623,Århus,Denmark,57.05N,10.33E
1830-12-01,-0.6600000000000001,2.158,Århus,Denmark,57.05N,10.33E
1831-01-01,-3.451,3.1069999999999998,Århus,Denmark,57.05N,10.33E
1831-02-01,-0.204,5.832999999999999,Århus,Denmark,57.05N,10.33E
1831-03-01,1.271,4.475,Århus,Denmark,57.05N,10.33E
1831-04-01,7.145,1.74,Århus,Denmark,57.05N,10.33E
1831-05-01,11.033,3.6639999999999997,Århus,Denmark,57.05N,10.33E
1831-06-01,15.577,2.904,Århus,Denmark,57.05N,10.33E
1831-07-01,18.453000000000007,2.2769999999999997,Århus,Denmark,57.05N,10.33E
1831-08-01,17.5,2.252,Århus,Denmark,57.05N,10.33E
1831-09-01,11.929,1.879,Århus,Denmark,57.05N,10.33E
1831-10-01,11.020999999999999,1.6440000000000001,Århus,Denmark,57.05N,10.33E
1831-11-01,2.5140000000000002,5.98,Århus,Denmark,57.05N,10.33E
1831-12-01,2.9210000000000003,4.582,Århus,Denmark,57.05N,10.33E
1832-01-01,-0.06,1.9240000000000002,Århus,Denmark,57.05N,10.33E
1832-02-01,0.7799999999999999,2.887,Århus,Denmark,57.05N,10.33E
1832-03-01,2.614,2.278,Århus,Denmark,57.05N,10.33E
1832-04-01,6.936,3.908,Århus,Denmark,57.05N,10.33E
1832-05-01,9.475,2.798,Århus,Denmark,57.05N,10.33E
1832-06-01,15.413,2.742,Århus,Denmark,57.05N,10.33E
1832-07-01,14.607999999999999,3.281,Århus,Denmark,57.05N,10.33E
1832-08-01,15.742,2.63,Århus,Denmark,57.05N,10.33E
1832-09-01,11.629000000000001,3.222,Århus,Denmark,57.05N,10.33E
1832-10-01,9.056000000000001,2.435,Århus,Denmark,57.05N,10.33E
1832-11-01,3.4639999999999995,1.215,Århus,Denmark,57.05N,10.33E
1832-12-01,2.137,5.138,Århus,Denmark,57.05N,10.33E
1833-01-01,-1.84,3.775,Århus,Denmark,57.05N,10.33E
1833-02-01,1.7040000000000002,2.467,Århus,Denmark,57.05N,10.33E
1833-03-01,0.7729999999999999,2.863,Århus,Denmark,57.05N,10.33E
1833-04-01,4.524,1.848,Århus,Denmark,57.05N,10.33E
1833-05-01,13.18,1.665,Århus,Denmark,57.05N,10.33E
1833-06-01,15.264,2.315,Århus,Denmark,57.05N,10.33E
1833-07-01,16.94,1.661,Århus,Denmark,57.05N,10.33E
1833-08-01,13.313,2.22,Århus,Denmark,57.05N,10.33E
1833-09-01,13.075,1.479,Århus,Denmark,57.05N,10.33E
1833-10-01,8.898,1.2819999999999998,Århus,Denmark,57.05N,10.33E
1833-11-01,4.109,1.989,Århus,Denmark,57.05N,10.33E
1833-12-01,2.207,3.178,Århus,Denmark,57.05N,10.33E
1834-01-01,1.579,2.8089999999999997,Århus,Denmark,57.05N,10.33E
1834-02-01,1.923,2.911,Århus,Denmark,57.05N,10.33E
1834-03-01,3.5239999999999996,2.823,Århus,Denmark,57.05N,10.33E
1834-04-01,5.615,3.028,Århus,Denmark,57.05N,10.33E
1834-05-01,12.197,1.213,Århus,Denmark,57.05N,10.33E
1834-06-01,15.368,2.987,Århus,Denmark,57.05N,10.33E
1834-07-01,20.273,1.791,Århus,Denmark,57.05N,10.33E
1834-08-01,18.867,1.615,Århus,Denmark,57.05N,10.33E
1834-09-01,13.094000000000001,3.137,Århus,Denmark,57.05N,10.33E
1834-10-01,8.214,1.317,Århus,Denmark,57.05N,10.33E
1834-11-01,3.475,2.31,Århus,Denmark,57.05N,10.33E
1834-12-01,2.287,1.632,Århus,Denmark,57.05N,10.33E
1835-01-01,1.457,1.9340000000000002,Århus,Denmark,57.05N,10.33E
1835-02-01,2.515,2.853,Århus,Denmark,57.05N,10.33E
1835-03-01,2.938,2.351,Århus,Denmark,57.05N,10.33E
1835-04-01,4.932,2.7030000000000003,Århus,Denmark,57.05N,10.33E
1835-05-01,9.334,1.393,Århus,Denmark,57.05N,10.33E
1835-06-01,15.591,2.19,Århus,Denmark,57.05N,10.33E
1835-07-01,16.746000000000002,2.08,Århus,Denmark,57.05N,10.33E
1835-08-01,15.297,1.1159999999999999,Århus,Denmark,57.05N,10.33E
1835-09-01,13.513,1.815,Århus,Denmark,57.05N,10.33E
1835-10-01,7.830999999999999,1.4969999999999999,Århus,Denmark,57.05N,10.33E
1835-11-01,2.35,1.12,Århus,Denmark,57.05N,10.33E
1835-12-01,-0.07099999999999995,1.5230000000000001,Århus,Denmark,57.05N,10.33E
1836-01-01,-0.624,0.6409999999999999,Århus,Denmark,57.05N,10.33E
1836-02-01,0.5120000000000001,1.778,Århus,Denmark,57.05N,10.33E
1836-03-01,4.195,1.115,Århus,Denmark,57.05N,10.33E
1836-04-01,5.6869999999999985,1.032,Århus,Denmark,57.05N,10.33E
1836-05-01,9.754,1.53,Århus,Denmark,57.05N,10.33E
1836-06-01,14.925999999999998,1.297,Århus,Denmark,57.05N,10.33E
1836-07-01,15.522000000000002,1.815,Århus,Denmark,57.05N,10.33E
1836-08-01,13.96,1.7730000000000001,Århus,Denmark,57.05N,10.33E
1836-09-01,11.027999999999999,2.7460000000000004,Århus,Denmark,57.05N,10.33E
1836-10-01,8.621,5.691,Århus,Denmark,57.05N,10.33E
1836-11-01,2.5180000000000002,1.558,Århus,Denmark,57.05N,10.33E
1836-12-01,0.6409999999999999,2.291,Århus,Denmark,57.05N,10.33E
1837-01-01,-1.2890000000000001,2.872,Århus,Denmark,57.05N,10.33E
1837-02-01,0.6629999999999999,1.8219999999999998,Århus,Denmark,57.05N,10.33E
1837-03-01,-0.835,1.9609999999999999,Århus,Denmark,57.05N,10.33E
1837-04-01,3.991,1.544,Århus,Denmark,57.05N,10.33E
1837-05-01,9.355,1.626,Århus,Denmark,57.05N,10.33E
1837-06-01,14.299,1.959,Århus,Denmark,57.05N,10.33E
1837-07-01,15.738,1.577,Århus,Denmark,57.05N,10.33E
1837-08-01,16.349999999999998,1.383,Århus,Denmark,57.05N,10.33E
1837-09-01,12.258,1.433,Århus,Denmark,57.05N,10.33E
1837-10-01,8.984,2.716,Århus,Denmark,57.05N,10.33E
1837-11-01,3.591,2.51,Århus,Denmark,57.05N,10.33E
1837-12-01,0.7889999999999999,4.106,Århus,Denmark,57.05N,10.33E
1838-01-01,-6.279,3.4160000000000004,Århus,Denmark,57.05N,10.33E
1838-02-01,-6.117999999999999,1.7180000000000002,Århus,Denmark,57.05N,10.33E
1838-03-01,0.4109999999999998,1.403,Århus,Denmark,57.05N,10.33E
1838-04-01,2.7510000000000003,1.511,Århus,Denmark,57.05N,10.33E
1838-05-01,9.84,0.893,Århus,Denmark,57.05N,10.33E
1838-06-01,14.495999999999999,1.53,Århus,Denmark,57.05N,10.33E
1838-07-01,16.741,3.951,Århus,Denmark,57.05N,10.33E
1838-08-01,14.204999999999998,3.6489999999999996,Århus,Denmark,57.05N,10.33E
1838-09-01,13.409,1.706,Århus,Denmark,57.05N,10.33E
1838-10-01,7.401,3.8930000000000002,Århus,Denmark,57.05N,10.33E
1838-11-01,2.022,3.165,Århus,Denmark,57.05N,10.33E
1838-12-01,0.929,3.037,Århus,Denmark,57.05N,10.33E
1839-01-01,-0.99,1.38,Århus,Denmark,57.05N,10.33E
1839-02-01,-0.009000000000000008,1.459,Århus,Denmark,57.05N,10.33E
1839-03-01,-1.922,1.072,Århus,Denmark,57.05N,10.33E
1839-04-01,2.549,1.7009999999999998,Århus,Denmark,57.05N,10.33E
1839-05-01,10.857999999999999,0.8270000000000001,Århus,Denmark,57.05N,10.33E
1839-06-01,15.137,0.968,Århus,Denmark,57.05N,10.33E
1839-07-01,17.317,3.4,Århus,Denmark,57.05N,10.33E
1839-08-01,14.836,2.6180000000000003,Århus,Denmark,57.05N,10.33E
1839-09-01,13.352,1.569,Århus,Denmark,57.05N,10.33E
1839-10-01,9.131,2.036,Århus,Denmark,57.05N,10.33E
1839-11-01,4.082,1.766,Århus,Denmark,57.05N,10.33E
1839-12-01,-0.883,1.5519999999999998,Århus,Denmark,57.05N,10.33E
1840-01-01,-0.7879999999999999,2.331,Århus,Denmark,57.05N,10.33E
1840-02-01,0.17100000000000004,2.397,Århus,Denmark,57.05N,10.33E
